Rk,Player,G,A,PTS,+/-,PIM,GoalsEV,GoalsPP,GoalsSH,GoalsGW,AssistsEV,AssistsPP,AssistsSH,S,S%,SHFT,TOI,Team,Opp,Loc,Date,Season,Cumulative_Goals,Cumulative_Points,Cumulative_Game,Cumulative_PIM,Cumulative_Shots,G_p_Gm,A_p_Gm,Pts_p_Gm,PIM_p_Gm,Shots_p_Gm,G_Lg_Avg,A_Lg_Avg,Pts_Lg_Avg,PIM_Lg_Avg,Cumul_PPG,Cumul_GPG,Cumul_SPG,Rel_Goals,Rel_Assists,Rel_PIM
2,Dustin Byfuglien,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,25,25.586666666666662,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,0,1,4,7,4,0,0.2,0.2,2.2,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.25,0,1,0,0.7523393091386096,5.5227896119054565
3,Ben Chiarot,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,26,22.933333333333337,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,1,4,15,10,25,0.0625,0.1875,0.25,0.625,1.6875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.26666666666666666,0.06666666666666667,1.6666666666666667,0.39247262773722624,0.7053181023174464,1.5689743215640501
4,Kyle Connor,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,27,24.50666666666667,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,8,14,15,4,40,0.5625,0.4375,1,0.25,2.5625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.9333333333333333,0.5333333333333333,2.6666666666666665,3.5322536496350363,1.6457422387407084,0.62758972862562
5,Andrew Copp,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,25,16.986666666666668,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,4,7,15,0,21,0.25,0.1875,0.4375,0,1.3125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4666666666666667,0.26666666666666666,1.4,1.569890510948905,0.7053181023174464,0
6,Nikolaj Ehlers,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,17,12.546666666666667,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,4,7,15,2,34,0.3125,0.1875,0.5,0.125,2.25,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4666666666666667,0.26666666666666666,2.2666666666666666,1.9623631386861313,0.7053181023174464,0.31379486431281
7,Kevin Hayes,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,20,12.160000000000002,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,4,10,15,2,29,0.25,0.375,0.625,0.125,1.875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.26666666666666666,1.9333333333333333,1.569890510948905,1.4106362046348928,0.31379486431281
8,Dmitry Kulikov,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,15.4,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,0,1,15,12,13,0,0.0625,0.0625,0.75,0.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.06666666666666667,0,0.8666666666666667,0,0.23510603410581546,1.88276918587686
9,Patrik Laine,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,22,16.74666666666667,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,1,6,15,10,28,0.0625,0.3125,0.375,0.75,1.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4,0.06666666666666667,1.8666666666666667,0.39247262773722624,1.1755301705290773,1.88276918587686
10,Par Lindholm,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,9.266666666666666,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,0,0,1,0,1,0,0.5,0.5,0,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,1.8808482728465237,0
11,Bryan Little,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,26,16.986666666666668,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,1,2,15,2,17,0.0625,0.0625,0.125,0.125,1.125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.13333333333333333,0.06666666666666667,1.1333333333333333,0.39247262773722624,0.23510603410581546,0.31379486431281
12,Adam Lowry,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,11.160000000000002,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,4,5,15,2,21,0.25,0.125,0.375,0.125,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0.26666666666666666,1.4,1.569890510948905,0.4702120682116309,0.31379486431281
13,Tyler Myers,0,0,0,0,2,0,0,0,0,0,0,0,0,,29,20.49333333333333,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,1,7,15,8,29,0.0625,0.4375,0.5,0.5,1.9375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4666666666666667,0.06666666666666667,1.9333333333333333,0.39247262773722624,1.6457422387407084,1.25517945725124
14,Mathieu Perreault,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,17,10.226666666666668,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,4,8,15,10,18,0.25,0.25,0.5,0.75,1.125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5333333333333333,0.26666666666666666,1.2,1.569890510948905,0.9404241364232618,1.88276918587686
15,Jack Roslovic,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,13,7.400000000000001,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,2,7,11,0,19,0.16666666666666666,0.4166666666666667,0.5833333333333334,0,1.6666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6363636363636364,0.18181818181818182,1.7272727272727273,1.0465936739659367,1.5673735607054364,0
16,Mark Scheifele,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,25,23.133333333333336,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,5,7,15,4,31,0.375,0.1875,0.5625,0.25,2.125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4666666666666667,0.3333333333333333,2.066666666666667,2.3548357664233577,0.7053181023174464,0.62758972862562
17,Jacob Trouba,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,23,23.413333333333338,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,2,12,15,2,30,0.1875,0.625,0.8125,0.125,2.125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.8,0.13333333333333333,2,1.1774178832116788,2.3510603410581545,0.31379486431281
18,Blake Wheeler,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,27,23.146666666666665,Winnipeg Jets,Colorado Avalanche,Away,20190404,Regular_1819,2,9,15,11,37,0.125,0.5,0.625,0.6875,2.375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6,0.13333333333333333,2.466666666666667,0.7849452554744525,1.8808482728465237,1.725871753720455
1,Sven Andrighetto,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,10,7.88,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,3,5,14,4,21,0.2,0.13333333333333333,0.3333333333333333,0.26666666666666666,1.5333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.35714285714285715,0.21428571428571427,1.5,1.255912408759124,0.5015595394257396,0.669429043867328
2,Tyson Barrie,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,22,24.546666666666663,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,7,13,14,6,48,0.4666666666666667,0.4,0.8666666666666667,0.5333333333333333,3.2666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.9285714285714286,0.5,3.4285714285714284,2.9304622871046226,1.5046786182772192,1.338858087734656
3,Gabriel Bourque,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,9,7.159999999999999,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,2,3,13,0,11,0.14285714285714285,0.07142857142857142,0.21428571428571427,0,0.7857142857142857,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.23076923076923078,0.15384615384615385,0.8461538461538461,0.8970802919708029,0.2686926104066462,0
4,Derick Brassard,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,17,13.026666666666666,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,2,2,14,4,21,0.13333333333333333,0,0.13333333333333333,0.26666666666666666,1.5333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.14285714285714285,0.14285714285714285,1.5,0.8372749391727493,0,0.669429043867328
5,Matt Calvert,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,14.199999999999998,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,1,2,14,9,16,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.6,1.2666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.14285714285714285,0.07142857142857142,1.1428571428571428,0.41863746958637466,0.2507797697128698,1.506215348701488
6,Ian Cole,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,20,19.986666666666668,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,1,4,14,4,15,0.06666666666666667,0.2,0.26666666666666666,0.26666666666666666,1.0666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2857142857142857,0.07142857142857142,1.0714285714285714,0.41863746958637466,0.7523393091386096,0.669429043867328
7,J.T. Compher,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,20.186666666666667,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,1,2,14,2,25,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,1.6666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.14285714285714285,0.07142857142857142,1.7857142857142858,0.41863746958637466,0.2507797697128698,0.334714521933664
8,Samuel Girard,0,1,1,2,0,0,0,0,0,1,0,0,0,,24,20.320000000000004,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,0,5,14,0,12,0,0.4666666666666667,0.4666666666666667,0,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.35714285714285715,0,0.8571428571428571,0,1.755458387990089,0
9,Erik Johnson,1,0,1,2,0,1,0,0,1,0,0,0,4,25.0,23,18.146666666666665,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,2,5,14,0,16,0.13333333333333333,0.26666666666666666,0.4,0,1.0666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.35714285714285715,0.14285714285714285,1.1428571428571428,0.8372749391727493,1.0031190788514792,0
10,Tyson Jost,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,10,9.453333333333333,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,1,5,14,4,32,0.13333333333333333,0.26666666666666666,0.4,0.26666666666666666,2.2666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.35714285714285715,0.07142857142857142,2.2857142857142856,0.8372749391727493,1.0031190788514792,0.669429043867328
11,Alexander Kerfoot,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,19,19.186666666666667,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,4,8,14,8,28,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.5333333333333333,1.9333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5714285714285714,0.2857142857142857,2,1.6745498783454986,1.0031190788514792,1.338858087734656
12,Gabriel Landeskog,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,22,22.826666666666664,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,1,5,5,4,16,0.16666666666666666,0.8333333333333334,1,0.6666666666666666,3.1666666666666665,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0.2,3.2,1.0465936739659367,3.134747121410873,1.67357260966832
13,Nathan MacKinnon,0,1,1,1,0,0,0,0,0,1,0,0,6,0.0,27,27.093333333333334,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,6,14,14,6,70,0.4666666666666667,0.5333333333333333,1,0.4,5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0.42857142857142855,5,2.9304622871046226,2.0062381577029584,1.004143565800992
14,Patrik Nemeth,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,15.24,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,0,2,14,4,13,0,0.13333333333333333,0.13333333333333333,0.26666666666666666,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.14285714285714285,0,0.9285714285714286,0,0.5015595394257396,0.669429043867328
15,Matthew Nieto,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,15.160000000000002,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,0,1,5,0,5,0,0.16666666666666666,0.16666666666666666,0,0.8333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2,0,1,0,0.6269494242821746,0
16,Carl Soderberg,1,0,1,1,0,1,0,0,0,0,0,0,6,16.7,24,18.573333333333334,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,2,6,14,2,27,0.13333333333333333,0.26666666666666666,0.4,0.26666666666666666,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.42857142857142855,0.14285714285714285,1.9285714285714286,0.8372749391727493,1.0031190788514792,0.669429043867328
17,Colin Wilson,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,19,14.066666666666668,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,2,7,14,0,26,0.13333333333333333,0.3333333333333333,0.4666666666666667,0,1.7333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0.14285714285714285,1.8571428571428572,0.8372749391727493,1.2538988485643492,0
18,Nikita Zadorov,0,1,1,0,0,0,0,0,0,1,0,0,0,,21,19.173333333333336,Colorado Avalanche,Winnipeg Jets,Home,20190404,Regular_1819,0,3,13,8,21,0,0.21428571428571427,0.21428571428571427,0.5714285714285714,1.6428571428571428,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.23076923076923078,0,1.6153846153846154,0,0.8060778312199387,1.4344908082871315
1,Justin Braun,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,22,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,1,2,15,6,23,0.0625,0.0625,0.125,0.5,1.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.13333333333333333,0.06666666666666667,1.5333333333333334,0.39247262773722624,0.23510603410581546,1.25517945725124
2,Brent Burns,1,1,2,3,2,1,0,0,0,1,0,0,1,100.0,27,27.25333333333333,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,2,9,15,8,48,0.1875,0.5,0.6875,0.5,3.25,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6,0.13333333333333333,3.2,1.1774178832116788,1.8808482728465237,1.25517945725124
3,Logan Couture,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,26,18.52,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,4,11,14,10,40,0.26666666666666666,0.4666666666666667,0.7333333333333333,0.6666666666666666,2.933333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.7857142857142857,0.2857142857142857,2.857142857142857,1.6745498783454986,1.755458387990089,1.67357260966832
4,Brenden Dillon,0,0,0,-1,2,0,0,0,0,0,0,0,0,,26,22.040000000000003,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,0,3,15,8,8,0,0.25,0.25,0.5,0.75,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2,0,0.5333333333333333,0,0.9404241364232618,1.25517945725124
5,Barclay Goodrow,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,12.986666666666665,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,2,2,15,9,16,0.125,0.0625,0.1875,0.5625,1.0625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.13333333333333333,0.13333333333333333,1.0666666666666667,0.7849452554744525,0.23510603410581546,1.412076889407645
6,Micheal Haley,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,9.160000000000002,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,0,0,12,26,9,0.07692307692307693,0,0.07692307692307693,2,0.8461538461538461,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.75,0.48304323413812467,0,5.02071782900496
7,Tim Heed,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,17,11.040000000000001,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,0,5,15,0,15,0,0.3333333333333333,0.3333333333333333,0,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0,1,0,1.2538988485643492,0
8,Tomas Hertl,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,26,18,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,6,14,15,2,36,0.375,0.625,1,0.125,2.25,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.9333333333333333,0.4,2.4,2.3548357664233577,2.3510603410581545,0.31379486431281
9,Evander Kane,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,25,19.46666666666667,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,2,3,10,4,28,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.36363636363636365,3,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3,0.2,2.8,1.712607830126078,0.683944826489645,0.912857787091811
10,Melker Karlsson,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,12.826666666666668,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,1,1,12,2,9,0.07692307692307693,0,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.08333333333333333,0.08333333333333333,0.75,0.48304323413812467,0,0.38620906376961234
11,Kevin Labanc,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,12.64,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,5,12,15,6,26,0.375,0.4375,0.8125,0.375,1.6875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.8,0.3333333333333333,1.7333333333333334,2.3548357664233577,1.6457422387407084,0.94138459293843
12,Timo Meier,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,20,11.933333333333332,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,7,12,15,8,45,0.4666666666666667,0.3333333333333333,0.8,0.5333333333333333,3,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.8,0.4666666666666667,3,2.9304622871046226,1.2538988485643492,1.338858087734656
13,Jacob Middleton,0,1,1,2,0,0,0,0,0,1,0,0,0,,15,12.333333333333334,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,0,1,2,2,0,0,0.5,0.5,1,0,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0,0,0,1.8808482728465237,2.51035891450248
14,Gustav Nyquist,1,0,1,1,0,1,0,0,1,0,0,0,4,25.0,21,13.586666666666668,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,5,9,15,4,30,0.375,0.3125,0.6875,0.25,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6,0.3333333333333333,2,2.3548357664233577,1.1755301705290773,0.62758972862562
15,Joe Pavelski,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,27,18.24,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,2,3,8,2,17,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,2.111111111111111,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.375,0.25,2.125,1.395458231954582,0.41796628285478304,0.5578575365561067
16,Marcus Sorensen,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,23,15.506666666666666,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,3,6,15,6,23,0.1875,0.25,0.4375,0.375,1.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4,0.2,1.5333333333333334,1.1774178832116788,0.9404241364232618,0.94138459293843
17,Joe Thornton,0,1,1,1,0,0,0,0,0,1,0,0,0,,21,16.72,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,3,12,15,6,20,0.1875,0.625,0.8125,0.375,1.25,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.8,0.2,1.3333333333333333,1.1774178832116788,2.3510603410581545,0.94138459293843
18,Marc-Edouard Vlasic,0,0,0,1,0,0,0,0,0,0,0,0,0,,25,23.133333333333336,San Jose Sharks,Edmonton Oilers,Away,20190404,Regular_1819,2,11,15,0,24,0.125,0.5625,0.6875,0,1.625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.7333333333333333,0.13333333333333333,1.6,0.7849452554744525,2.1159543069523394,0
1,Matt Benning,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,21,18.159999999999997,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,3,6,15,2,23,0.1875,0.1875,0.375,0.125,1.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4,0.2,1.5333333333333334,1.1774178832116788,0.7053181023174464,0.31379486431281
2,Colby Cave,0,0,0,0,2,0,0,0,0,0,0,0,0,,21,15.386666666666665,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,1,1,15,6,16,0.0625,0,0.0625,0.375,1.0625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.06666666666666667,0.06666666666666667,1.0666666666666667,0.39247262773722624,0,0.94138459293843
3,Alex Chiasson,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,17.53333333333333,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,3,7,15,6,28,0.25,0.3125,0.5625,0.375,1.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4666666666666667,0.2,1.8666666666666667,1.569890510948905,1.1755301705290773,0.94138459293843
4,Josh Currie,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,5.133333333333333,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,0,1,13,2,11,0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.8461538461538461,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.07692307692307693,0,0.8461538461538461,0,0.28936127274561907,0.38620906376961234
5,Leon Draisaitl,2,0,2,0,0,1,0,1,0,0,0,0,7,28.6,27,25.77333333333333,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,8,21,15,10,48,0.5625,0.8125,1.375,0.625,3.1875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1.4,0.5333333333333333,3.2,3.5322536496350363,3.056378443375601,1.5689743215640501
6,Sam Gagner,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,13,10.439999999999998,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,2,6,15,4,32,0.125,0.25,0.375,0.25,2.0625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4,0.13333333333333333,2.1333333333333333,0.7849452554744525,0.9404241364232618,0.62758972862562
7,Joseph Gambardella,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,8,6.493333333333332,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,0,3,10,2,6,0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.6363636363636364,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3,0,0.6,0,1.0259172397344674,0.4564288935459055
8,Zack Kassian,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,23,19.120000000000005,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,4,7,15,20,22,0.25,0.1875,0.4375,1.25,1.375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4666666666666667,0.26666666666666666,1.4666666666666666,1.569890510948905,0.7053181023174464,3.1379486431281003
9,Oscar Klefbom,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,22.386666666666667,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,1,9,15,4,37,0.0625,0.5625,0.625,0.25,2.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6,0.06666666666666667,2.466666666666667,0.39247262773722624,2.1159543069523394,0.62758972862562
10,Adam Larsson,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,16.439999999999998,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,0,3,15,4,21,0,0.1875,0.1875,0.375,1.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2,0,1.4,0,0.7053181023174464,0.94138459293843
11,Milan Lucic,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,19,14.4,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,1,3,13,26,11,0.07692307692307693,0.15384615384615385,0.23076923076923078,2,0.8461538461538461,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.23076923076923078,0.07692307692307693,0.8461538461538461,0.48304323413812467,0.5787225454912381,5.02071782900496
12,Connor McDavid,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,26,25.133333333333336,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,8,24,15,2,41,0.5,1,1.5,0.125,2.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1.6,0.5333333333333333,2.7333333333333334,3.13978102189781,3.7616965456930473,0.31379486431281
13,Ryan Nugent-Hopkins,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,18.453333333333337,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,8,11,15,6,32,0.5,0.3125,0.8125,0.375,2.0625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.7333333333333333,0.5333333333333333,2.1333333333333333,3.13978102189781,1.1755301705290773,0.94138459293843
14,Darnell Nurse,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,25,25.49333333333333,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,1,6,15,10,30,0.125,0.3125,0.4375,0.75,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4,0.06666666666666667,2,0.7849452554744525,1.1755301705290773,1.88276918587686
15,Ty Rattie,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,12.986666666666665,Edmonton Oilers,San Jose Sharks,Home,20190404,Regular_1819,0,0,5,0,2,0,0,0,0,0.8333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.4,0,0,0
